"Year","GEOID","NAME","variable","estimate","moe","sex","label"
"2010","16","Idaho","B24020_030",2097,854,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2010","16","Idaho","B24020_031",5233,1239,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2010","16","Idaho","B24020_032",3357,862,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2010","16","Idaho","B24020_033",399,311,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2010","16","Idaho","B24020_034",1477,694,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2010","17","Illinois","B24020_019",184062,6256,"Male","Computer, engineering, and science occupations:"
"2010","17","Illinois","B24020_020",92910,3858,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2010","17","Illinois","B24020_021",88147,4056,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2010","17","Illinois","B24020_022",16795,2025,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2010","17","Illinois","B24020_023",38324,2677,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2010","17","Illinois","B24020_024",12596,1636,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2010","17","Illinois","B24020_025",20432,2069,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2010","17","Illinois","B24020_026",4763,960,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2010","17","Illinois","B24020_027",70291,4388,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2010","17","Illinois","B24020_028",6453,1232,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2010","17","Illinois","B24020_029",50272,3410,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2010","17","Illinois","B24020_030",13566,1706,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2010","17","Illinois","B24020_031",20861,2230,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2010","17","Illinois","B24020_032",12180,1765,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2010","17","Illinois","B24020_033",3661,883,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2010","17","Illinois","B24020_034",5020,1114,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2010","18","Indiana","B24020_019",76948,4142,"Male","Computer, engineering, and science occupations:"
"2010","18","Indiana","B24020_020",28840,2418,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2010","18","Indiana","B24020_021",27085,2306,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2010","18","Indiana","B24020_022",4215,1056,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2010","18","Indiana","B24020_023",10184,1472,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2010","18","Indiana","B24020_024",4262,1067,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2010","18","Indiana","B24020_025",8424,1590,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2010","18","Indiana","B24020_026",1755,683,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2010","18","Indiana","B24020_027",37782,2703,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2010","18","Indiana","B24020_028",1536,672,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2010","18","Indiana","B24020_029",27550,2235,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2010","18","Indiana","B24020_030",8696,1474,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2010","18","Indiana","B24020_031",10326,1804,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2010","18","Indiana","B24020_032",6211,1409,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2010","18","Indiana","B24020_033",244,190,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2010","18","Indiana","B24020_034",3871,1032,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2010","19","Iowa","B24020_019",40105,3174,"Male","Computer, engineering, and science occupations:"
"2010","19","Iowa","B24020_020",17902,2199,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2010","19","Iowa","B24020_021",17197,2143,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2010","19","Iowa","B24020_022",2510,773,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2010","19","Iowa","B24020_023",8248,1465,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2010","19","Iowa","B24020_024",2060,614,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
